ClothID,Age,Review Title,Customer Rating,Positive Review Count,Section,Department,Category,Online Time,Cost,Recommended IND
252.0,70,The perfect swimsuit - functional and stunning!,5.0,11.0,Intimates,Intimate,Swim,3.9760034297683697,48.5662590362028,1
1033.0,48,Fantastic!,5.0,0.0,General,Bottoms,Jeans,5.91363938039276,137.685115507451,1
839.0,25,I wish i had bought it in every color,5.0,1.0,General,Tops,Blouses,8.04207583657279,27.6431878415048,1
1110.0,41,Perfect,5.0,1.0,General,Dresses,Dresses,10.176058859246956,137.58566909959785,1
829.0,40,Great top!,5.0,2.0,General Petite,Tops,Blouses,5.3547972792675935,52.79655556043613,1
864.0,52,It really is true to size,4.0,0.0,General,Tops,Knits,10.195825350155006,88.96541784061569,1
996.0,26,Runs small and short- why no size 16?,4.0,4.0,General,Bottoms,Skirts,9.07556514595453,54.44614283542976,0
936.0,66,Gorgeous sweater,5.0,0.0,General,Tops,Sweaters,7.401566315948281,113.43956765809268,1
1059.0,23,More than a legging,5.0,1.0,General Petite,Bottoms,Pants,7.33856802438711,39.38795769466198,1
303.0,51,A great wake up call,5.0,1.0,Intimates,Intimate,Lounge,4.242697259610429,125.83334574032104,1
538.0,50,Very soft,5.0,1.0,Intimates,Intimate,Layering,12.801009035957485,56.47151033240119,1
46.0,42,Love,5.0,7.0,Intimates,Intimate,Intimates,6.2436671598129845,55.14447285704418,1
1110.0,46,Simply beautiful,4.0,0.0,General,Dresses,Dresses,11.819930256061642,59.7525191041709,1
1110.0,30,Fabulous material....,5.0,0.0,General,Dresses,Dresses,8.391400548973792,116.46140241495672,1
1033.0,24,Favorite black pair of pants,5.0,0.0,General Petite,Bottoms,Jeans,7.548948982493213,128.7284044872155,1
132.0,37,Love it but....,4.0,0.0,General,Bottoms,Shorts,9.926791391316057,58.831512845098985,1
873.0,48,Cute top,3.0,0.0,General,Tops,Knits,5.9925207919526295,38.70225384393997,1
1125.0,38,Presses all the wrong buttons,3.0,1.0,General Petite,Jackets,Outerwear,7.840349428031125,144.4179389335564,0
1001.0,59,So tweet!!,5.0,0.0,General,Bottoms,Skirts,5.021908886743867,53.28145182530341,1
1099.0,49,Amazing,5.0,6.0,General Petite,Dresses,Dresses,4.804263654508475,111.0668917142127,1
1016.0,29,Nice skirt,5.0,3.0,General Petite,Bottoms,Skirts,12.707905667488852,47.9045091927586,1
912.0,29,Not made right,2.0,26.0,General,Tops,Fine gauge,18.09410663928301,26.468501252846725,0
875.0,29,Itchy!,3.0,27.0,General,Tops,Knits,8.5354097398749,43.30864470016062,0
834.0,47,"Color is off, middle too wide.",2.0,5.0,General Petite,Tops,Blouses,29.475635239990755,49.5248690471423,0
862.0,35,Loved this until....,3.0,0.0,General,Tops,Knits,15.507180504678832,86.36337703203031,0
1079.0,58,Love this dress,5.0,5.0,General Petite,Dresses,Dresses,7.303657130441273,128.60862259108535,1
1081.0,44,Jewel tone gorgeous,4.0,0.0,General Petite,Dresses,Dresses,8.77394123236109,146.42544974024543,1
862.0,31,Fabulous and versatile,5.0,0.0,General,Tops,Knits,4.22449723552027,80.64571998720922,1
1104.0,41,Absolutely love this,5.0,8.0,General,Dresses,Dresses,5.664406803263313,73.31524605494384,1
863.0,44,Love this shirt!!,5.0,0.0,General,Tops,Knits,13.032422720737262,79.83672282494933,1
871.0,29,Returned,3.0,0.0,General,Tops,Knits,16.37970977084414,42.44690153492789,0
1089.0,43,Beautiful and comfy!,5.0,2.0,General,Dresses,Dresses,10.53379012518972,63.164171734468034,1
881.0,31,Chic top,5.0,0.0,General,Tops,Knits,8.232713074999943,43.39278704220649,1
1099.0,39,Fun and different,5.0,1.0,General,Dresses,Dresses,5.634111900710398,116.36261068474695,1
974.0,29,Thrilled to own this,5.0,1.0,General Petite,Jackets,Jackets,9.787900317939208,140.91700740890468,1
861.0,55,Best tee ever!,5.0,0.0,General,Tops,Knits,8.088043388002705,47.129493482876114,1
886.0,50,Terrific all-purpose shirt,5.0,0.0,General Petite,Tops,Knits,10.899093067176327,82.63161278152839,1
1078.0,31,Flowy and comfy,5.0,0.0,General Petite,Dresses,Dresses,3.0189150620692544,48.19064499502869,1
648.0,62,Cute and practical,5.0,3.0,Intimates,Intimate,Lounge,7.386553864036824,81.90166616036927,1
886.0,45,Adorable t-shirt,5.0,43.0,General Petite,Tops,Knits,3.535480088597594,66.60835328779258,1
998.0,61,Elegant skirt,4.0,4.0,General,Bottoms,Skirts,13.89468336670922,50.62283133133073,1
860.0,53,Favorite summer top,5.0,1.0,General Petite,Tops,Knits,6.460770243396029,101.62920029572548,1
380.0,53,Beware of the mint striped pattern,3.0,8.0,Intimates,Intimate,Swim,7.852810650235217,42.435989685573205,0
937.0,38,So pleased,5.0,5.0,General,Tops,Sweaters,4.424480965830059,109.76677936761946,1
829.0,36,In love!! best buy of the year,5.0,0.0,General,Tops,Blouses,9.77328094477965,25.444120744067902,1
249.0,25,Quality jacket,5.0,0.0,General Petite,Intimate,Lounge,9.421635664785011,126.49700457873313,1
861.0,20,One of my favorite/go-to tops!,5.0,1.0,General Petite,Tops,Knits,3.765339994050956,99.20141978650906,1
1075.0,51,Stylish and unique,5.0,2.0,General,Dresses,Dresses,12.19584320901519,116.43992924420492,1
965.0,44,Should have read reviews,3.0,0.0,General Petite,Jackets,Jackets,6.3256131082663165,171.2705578971421,0
918.0,53,Picture a tad misleading....,5.0,2.0,General,Tops,Fine gauge,11.40800320074254,35.46619541756689,1
932.0,39,Classic love!,5.0,2.0,General,Tops,Sweaters,6.149546204871528,39.57044150281177,1
1056.0,45,Perfect chinos,5.0,5.0,General,Bottoms,Pants,12.433396802908597,56.90110280253435,1
877.0,52,Soft unique graphic tee,5.0,7.0,General,Tops,Knits,10.954389214630009,60.13972906615868,1
830.0,64,Way too long!,2.0,3.0,General,Tops,Blouses,18.328764873999702,37.91353103099839,0
940.0,33,Love!!!,5.0,0.0,General,Tops,Sweaters,12.228690608516244,89.37110515859163,1
1056.0,47,Too short,3.0,2.0,General,Bottoms,Pants,4.775848451947661,48.1984414641895,1
895.0,33,Stunning,5.0,2.0,General,Tops,Fine gauge,3.034426209986876,33.408535014303084,1
1049.0,34,Interesting pant!,4.0,0.0,General Petite,Bottoms,Pants,10.144136299268313,78.3763485031488,1
975.0,59,"Great, comfortable jacket",5.0,14.0,General,Jackets,Jackets,4.798673189825367,177.6945139447088,1
818.0,38,Two strikes,3.0,4.0,General,Tops,Blouses,6.898597474504594,21.79668019198345,0
1038.0,38,Love them!,5.0,6.0,General Petite,Bottoms,Jeans,8.479487921312854,109.58059504807476,1
869.0,66,Love this top!,5.0,6.0,General,Tops,Knits,10.328193548790592,108.95058899469782,1
835.0,46,Super cute!,4.0,0.0,General,Tops,Blouses,705.8425009988814,72.4881823083615,1
857.0,34,Fun take on plaid,4.0,0.0,General Petite,Tops,Knits,15.280820426778476,58.8801264231619,1
860.0,38,"Pretty, but too long on my short torso",4.0,0.0,General,Tops,Knits,6.503627674980761,105.46265112894784,1
1121.0,30,Wonderful coat,4.0,1.0,General,Jackets,Outerwear,3.31262711903164,158.2009627945585,1
872.0,31,Details and versatility,5.0,0.0,General Petite,Tops,Knits,6.989407639497951,77.83339581220372,1
1122.0,34,Giant!,4.0,1.0,General,Jackets,Outerwear,15.319718094821098,162.36034607160505,1
390.0,32,Cute,5.0,5.0,Intimates,Intimate,Swim,4.7337445557971884,41.40333547144875,1
1051.0,37,Highly recommend for jumpsuit-hesistant ladies!,5.0,0.0,General Petite,Bottoms,Pants,12.286375647619575,75.9407558150308,1
917.0,31,"Beautiful sweater, easy!",5.0,0.0,General,Tops,Fine gauge,13.618690499643296,38.89927066813719,1
940.0,44,Super soft,4.0,0.0,General,Tops,Sweaters,6.294055387869417,40.86525144858157,1
1078.0,47,"Warm, cozy, timeless, and sexy",5.0,5.0,General,Dresses,Dresses,2.070223348519764,123.74217666648794,1
841.0,24,Cute and versatile top,4.0,0.0,General,Tops,Blouses,10.805448313912242,27.34590883904416,1
1020.0,39,"Beautiful, unique piece",5.0,0.0,General Petite,Bottoms,Skirts,9.756673327585396,68.48329542677915,1
873.0,61,Great top,4.0,0.0,General,Tops,Knits,3.406223666906424,90.1470449198316,1
1122.0,62,Madly in love!,5.0,2.0,General,Jackets,Outerwear,2.2336962018870503,81.040945448267,1
873.0,32,Really nice top,5.0,0.0,General,Tops,Knits,13.462542001170942,66.98950143777651,1
927.0,34,Such a beauty,5.0,0.0,General,Tops,Sweaters,9.00117283603787,109.8744490199828,1
877.0,34,Pretty flowers,4.0,0.0,General Petite,Tops,Knits,15.538385323396882,35.22101023904054,1
1094.0,39,Why isn't this sold out?,5.0,1.0,General,Dresses,Dresses,13.515247333681636,77.1103581712413,1
1096.0,63,Dress review,5.0,0.0,General,Dresses,Dresses,8.870686742352536,114.2443203720892,1
248.0,48,Beautiful & comfortable w/perfect fit,5.0,0.0,Intimates,Intimate,Intimates,3.7819732257084375,51.95162794469419,1
1083.0,62,Love byron lars,5.0,1.0,General Petite,Dresses,Dresses,7.1972110277884,117.93797881667636,1
872.0,38,Swingy,4.0,25.0,General,Tops,Knits,14.967497554926648,62.00435370004605,1
902.0,44,Snags!,2.0,0.0,General,Tops,Fine gauge,25.68920394803204,51.03005466602876,0
886.0,60,Greatest top ever!,5.0,0.0,General Petite,Tops,Knits,9.196091826841185,48.84267038937739,1
1081.0,48,Lovely for summer,5.0,6.0,General,Dresses,Dresses,6.695415245094912,123.4083169679303,1
860.0,59,Original top - runs large,4.0,0.0,General Petite,Tops,Knits,14.94854600388197,52.85904307626092,1
1110.0,63,The print is a work of art - i love this dress,5.0,2.0,General,Dresses,Dresses,3.35259089900588,86.60369522092464,1
320.0,28,Definitely not just a sleep top!,4.0,2.0,Intimates,Intimate,Sleep,4.554005212801005,40.64658826301413,1
1147.0,24,Super cute!,5.0,1.0,General,Trend,Trend,12.644499082019214,52.40334957883037,1
1121.0,37,S petite is oversized,5.0,1.0,General,Jackets,Outerwear,3.929623911375416,106.4024052636464,1
1081.0,53,Neckline bothers me,3.0,28.0,General,Dresses,Dresses,6.230715410980869,41.17910777143261,0
836.0,42,Soft & pretty!,5.0,4.0,General Petite,Tops,Blouses,3.6966870307644055,71.19539002427922,1
1081.0,44,Love it!,5.0,0.0,General Petite,Dresses,Dresses,12.219562774325446,125.63002513718584,1
1110.0,38,Excellent fit!,5.0,3.0,General,Dresses,Dresses,9.893696867727598,90.06573052154073,1
993.0,52,Lovelier in person!,5.0,0.0,General Petite,Bottoms,Skirts,11.928097437632296,59.824225905846205,1
1060.0,32,"Cute, sweet, flirty, sexy",5.0,14.0,General Petite,Bottoms,Pants,11.204086611756685,100.22110979007472,1
873.0,39,"Large, long, and lovely",5.0,2.0,General Petite,Tops,Knits,3.7013006277456064,106.14630575981349,1
897.0,36,Beautiful sweater,5.0,0.0,General,Tops,Fine gauge,9.467918907685162,37.13808554282686,1
1066.0,33,In love with these pants!,5.0,1.0,General Petite,Bottoms,Pants,11.090237228796704,68.77790160860282,1
1078.0,34,Such high hopes!,3.0,0.0,General,Dresses,Dresses,10.660978790181916,112.72649639929334,0
1094.0,61,Can be flattering,4.0,1.0,General Petite,Dresses,Dresses,5.551367871258767,126.30152545972686,1
1068.0,39,Big!,3.0,0.0,General,Bottoms,Pants,19.96759752644213,72.28103976057096,0
1047.0,24,Versatile pants,4.0,9.0,General,Bottoms,Pants,9.648471379430902,109.86445696883357,1
1083.0,76,Here&amp;#39;s a tip!,5.0,0.0,General,Dresses,Dresses,2.073651751120756,48.76498104950592,1
1030.0,41,Cute jeans,5.0,2.0,General,Bottoms,Jeans,4.486354855899064,58.93277678005802,1
1083.0,36,Seriously wonderful dress!,5.0,11.0,General,Dresses,Dresses,13.250180729240885,129.95293172717928,1
895.0,60,Sporty but delicate,5.0,5.0,General,Tops,Fine gauge,9.454160419194494,1.0,1
1081.0,48,Probably best on hourglass bodies,4.0,1.0,General,Dresses,Dresses,8.120547827198955,82.23650660475803,1
1092.0,41,Beautiful,5.0,0.0,General Petite,Dresses,Dresses,7.987370452511385,69.31932626641301,1
872.0,46,Perfect summer to fall top,5.0,0.0,General,Tops,Knits,7.372040633169274,91.04172417065212,1
1078.0,64,Fabulous!,5.0,10.0,General,Dresses,Dresses,3.490312521758878,127.6246297213512,1
969.0,70,Kimono with kick,5.0,1.0,General,Jackets,Jackets,3.236928298359084,122.63928312881572,1
1035.0,39,Nice color!!,4.0,0.0,General,Bottoms,Jeans,9.177920432985076,67.62421748651259,1
1071.0,48,In love,5.0,1.0,General Petite,Dresses,Dresses,12.100166606742876,122.317054375126,1
996.0,38,Great buy!,5.0,1.0,General Petite,Bottoms,Skirts,4.055866513728118,60.6312871231019,1
881.0,37,Meh,3.0,1.0,General,Tops,Knits,7.015510698702146,60.28823314730889,0
873.0,55,Comfy and pretty!,5.0,0.0,General Petite,Tops,Knits,10.877220030593678,100.33935743965364,1
964.0,58,Funky and classy,5.0,4.0,General,Jackets,Jackets,8.927838409583202,112.07636755427376,1
831.0,33,Love this blouse,5.0,0.0,General,Tops,Blouses,8.889090168159875,29.866162253443107,1
1121.0,40,Very kate middleton,4.0,15.0,General,Jackets,Outerwear,5.715011222040408,132.28676558163403,1
1072.0,46,Beautiful pattern,4.0,0.0,General,Dresses,Dresses,4.896882962630238,121.20526115321908,1
1048.0,49,Cute but fabric has strong odor,4.0,1.0,General Petite,Bottoms,Pants,13.702161040446803,35.35464534391329,1
1087.0,33,Inconsistant fit!,3.0,1.0,General Petite,Dresses,Dresses,6.613603018561896,75.99459286299552,1
1080.0,39,I look taller!,5.0,0.0,General,Dresses,Dresses,9.361494967986866,58.88414170113761,1
1099.0,43,Love this dress!!!,5.0,0.0,General Petite,Dresses,Dresses,5.9720572566741685,98.8571405796474,1
860.0,25,Easy interesting top,4.0,0.0,General Petite,Tops,Knits,10.083461269671965,80.29997334200456,1
649.0,37,Aquarelle leggings rock!!,5.0,3.0,General Petite,Intimate,Lounge,7.99257861159944,134.08231084591068,1
964.0,39,Fun pretty piece,5.0,0.0,General,Jackets,Jackets,7.006992463996319,138.26228599432278,1
1047.0,36,Fraying after 2 wears!,3.0,3.0,General Petite,Bottoms,Pants,9.408618600049726,99.09947613094468,0
872.0,35,Thick material,5.0,4.0,General,Tops,Knits,10.07897544967323,69.09633109968001,1
967.0,33,Gorgeous - great piece for work,5.0,0.0,General,Jackets,Jackets,4.091126557692087,138.29534326826018,1
941.0,72,Not worth the price.,2.0,1.0,General Petite,Tops,Sweaters,29.689626024302548,99.9165671717774,0
835.0,46,Poor quality control,1.0,3.0,General,Tops,Blouses,58.25973426863793,22.502307560925765,0
1074.0,69,So pretty,5.0,2.0,General,Dresses,Dresses,6.261879785105471,119.802953528103,1
1072.0,56,So pretty!,4.0,0.0,General Petite,Dresses,Dresses,14.601275104722172,142.25595722662274,1
912.0,43,Wonderful quality,5.0,5.0,General,Tops,Fine gauge,10.094734584917912,59.93084666799407,1
1110.0,66,"Beautiful, but too big.",5.0,1.0,General,Dresses,Dresses,8.229454159745899,134.23210143085748,1
1082.0,32,Disappointing quality,2.0,0.0,General,Dresses,Dresses,22.551067637343,147.692321326875,0
949.0,53,Odd fit,3.0,0.0,General,Tops,Sweaters,20.40469273897684,59.55916817375397,0
836.0,27,"Beautiful design, very sheer",3.0,17.0,General Petite,Tops,Blouses,6.412145007485848,68.1640983363063,0
1083.0,35,Gorgeous,5.0,0.0,General,Dresses,Dresses,7.303942098562774,138.2150299614926,1
866.0,31,Comically bad.,1.0,4.0,General Petite,Tops,Knits,13.13483985299568,92.77553494219656,0
829.0,48,Not for me,3.0,1.0,General,Tops,Blouses,8.142179571501309,58.23653098841432,1
1168.0,26,Love these suits!,5.0,0.0,Intimates,Intimate,Swim,3.689126780068225,73.71892990069307,1
844.0,41,Fun and flowy,5.0,0.0,General Petite,Tops,Blouses,5.715965962595976,51.89599739823294,1
523.0,43,Australian sizing!!,3.0,2.0,Intimates,Intimate,Swim,17.717105116490306,62.012826333210704,0
1084.0,62,Really great!,5.0,5.0,General Petite,Dresses,Dresses,7.014336555238749,134.2909917598986,1
862.0,41,Pretty and unique!,5.0,5.0,General Petite,Tops,Knits,9.45650802658341,74.4150722145843,1
1078.0,20,Dress for the younger girls,4.0,3.0,General,Dresses,Dresses,13.352716558974656,80.33738272398796,1
294.0,53,Beautiful pants,5.0,1.0,General Petite,Intimate,Lounge,5.857460147510293,103.92182066357556,1
1095.0,57,Beautiful and perfect,5.0,1.0,General Petite,Dresses,Dresses,3.244036628199648,146.8743874173076,1
866.0,58,Not as pictured,2.0,6.0,General Petite,Tops,Knits,15.193251752013696,85.00364875204073,0
828.0,25,Favorite shirt,5.0,0.0,General,Tops,Blouses,10.97120827813524,52.821164896571794,1
1059.0,25,Adorable on!!!,5.0,3.0,General,Bottoms,Pants,8.76809490292963,70.3100799425408,1
662.0,36,Perfect with 1 alteration!,5.0,8.0,Intimates,Intimate,Lounge,4.137576374122082,143.73944757681977,1
984.0,31,Great find!,4.0,0.0,General,Jackets,Jackets,7.691217428369752,80.84739935205204,1
868.0,37,Yes yes a million times yes!,5.0,4.0,General,Tops,Knits,7.385733584550878,77.81684109583986,1
192.0,44,Boxy moo moo,2.0,0.0,Intimates,Intimate,Lounge,13.399946424964911,81.44119091085743,0
862.0,53,V-neck is way too low...,3.0,3.0,General Petite,Tops,Knits,4.651291354632585,61.47879468499031,0
863.0,50,Great shirt,5.0,0.0,General,Tops,Knits,11.049624458692426,37.13424267489136,1
1028.0,49,"Love, love, love!",5.0,1.0,General,Bottoms,Jeans,13.596161902075869,82.17134024272004,1
1110.0,38,Cute dress but runs large!,3.0,3.0,General,Dresses,Dresses,21.92842781612049,67.37921877106686,0
1082.0,27,Super comfy,4.0,4.0,General,Dresses,Dresses,6.9996598209500345,128.0592397081268,1
876.0,42,Beautiful detail,5.0,0.0,General,Tops,Knits,5.008612045167642,71.45396889690053,1
933.0,48,Oh so soft!,5.0,4.0,General Petite,Tops,Sweaters,10.939788844571238,38.347695750987405,1
883.0,21,Bought in 4 colors!,5.0,0.0,General,Tops,Knits,14.052378433280838,65.71620050059799,1
1028.0,56,Disappointed,3.0,6.0,General,Bottoms,Jeans,18.815892067385764,122.16650470405808,1
872.0,37,Too much fabric,1.0,1.0,General,Tops,Knits,39.07506746272825,61.40307821330293,0
872.0,37,Great top!,5.0,0.0,General,Tops,Knits,5.218848311680253,106.33792922338696,1
873.0,52,Modern take on 1950's vibe,5.0,1.0,General,Tops,Knits,9.481819373954892,105.52533124053052,1
1121.0,49,Cute! but not a coat,4.0,3.0,General,Jackets,Outerwear,16.815797048641926,169.35352636627266,1
831.0,30,Beautiful - the first time you wear it.,2.0,1.0,General Petite,Tops,Blouses,21.13003457321003,52.32983303548251,0
1079.0,46,Only looks good in photos,1.0,3.0,General Petite,Dresses,Dresses,6.932744134620218,80.89386783744837,0
1078.0,32,"Close, but no",3.0,1.0,General,Dresses,Dresses,12.808757840391468,142.53552983140304,0
857.0,25,Cute & different,5.0,0.0,General Petite,Tops,Knits,9.60308553622557,75.60923421459036,1
1068.0,42,"Cute pants, but size down",5.0,5.0,General,Bottoms,Pants,3.979211217122956,50.67517556581117,1
823.0,35,Pretty top,3.0,0.0,General,Tops,Blouses,8.017182813758772,72.0792248808923,1
1094.0,26,Gorgeous dress,5.0,0.0,General,Dresses,Dresses,2.6192557041396016,99.43304544898338,1
895.0,50,Not for me ... maybe for another,3.0,0.0,General Petite,Tops,Fine gauge,5.528635046727608,35.20345870168651,0
927.0,40,Better in person than the photos,4.0,1.0,General,Tops,Sweaters,12.384722867184642,47.78127943834234,1
999.0,34,Love it!,5.0,0.0,General,Bottoms,Skirts,8.445813671207237,60.09986588470876,1
895.0,35,Don't think twice,5.0,7.0,General,Tops,Fine gauge,13.917670059346928,48.03258553558845,1
1086.0,29,Not for the busty,3.0,0.0,General Petite,Dresses,Dresses,4.921181474909528,136.59661474092178,0
829.0,36,Best of maeve,4.0,1.0,General,Tops,Blouses,14.992287700920697,72.74357676971368,1
1094.0,26,Worst purchase ever,1.0,0.0,General,Dresses,Dresses,30.964555303166865,127.31583194770256,0
1022.0,31,A long last ; perfect leggings,5.0,4.0,General,Bottoms,Jeans,12.52727749472847,64.63857620488263,1
831.0,49,Better in person,4.0,0.0,General Petite,Tops,Blouses,6.700143587931269,37.38359112923596,1
1095.0,28,Gorgeous,5.0,1.0,General,Dresses,Dresses,4.64653471499992,64.00368827722889,1
839.0,35,Western shirt with a feminine flare,4.0,1.0,General Petite,Tops,Blouses,6.115890805957769,31.068398313662133,1
862.0,53,Dry clean only for casual top. no way!,2.0,4.0,General,Tops,Knits,30.32938811993419,83.79229096827856,0
862.0,51,Really pretty and feminine,5.0,2.0,General Petite,Tops,Knits,5.931613936412172,95.30312894696246,1
1095.0,32,Very flattering!,5.0,0.0,General Petite,Dresses,Dresses,12.3308143624867,133.06858316608287,1
1025.0,39,Love these pants!,5.0,0.0,General,Bottoms,Jeans,6.942822514182533,91.8711533422122,1
480.0,41,High-waist + comfy,5.0,2.0,General,Bottoms,Shorts,5.7328936966288095,33.83125812283776,1
1081.0,28,Love it!,5.0,0.0,General Petite,Dresses,Dresses,11.337020505202458,58.69501367295178,1
825.0,34,Strange armhole construction,2.0,0.0,General Petite,Tops,Blouses,8.000730656229734,51.28005720890788,0
862.0,35,Great top,5.0,28.0,General Petite,Tops,Knits,10.821259895255317,102.06498954765448,1
1098.0,31,Pretty but....,2.0,6.0,General,Dresses,Dresses,20.050231469861693,43.68781079733389,0
866.0,70,Nope,2.0,3.0,General Petite,Tops,Knits,6.25308314981374,84.78091598588392,0
911.0,38,Preppy casual,4.0,0.0,General Petite,Tops,Fine gauge,3.162739617946573,59.94572733758765,1
850.0,54,Perfect summer top,4.0,4.0,General,Tops,Blouses,8.143166740091063,59.216127785787,1
861.0,34,Love the color,5.0,0.0,General,Tops,Knits,4.324537540143991,60.63875907722097,1
1081.0,46,Adorable,5.0,1.0,General,Dresses,Dresses,3.2859878112739933,142.77093535750294,1
1094.0,33,Fun way to floral up the closet!,4.0,0.0,General,Dresses,Dresses,4.976444924232604,126.47641658278656,1
1078.0,49,Tent-like but cozy,3.0,4.0,General Petite,Dresses,Dresses,11.837508973991405,101.40373013413668,0
1104.0,29,Adorable dress,4.0,1.0,General Petite,Dresses,Dresses,9.268088623377537,94.28035240526792,1
863.0,50,Nice long sleeves! runs small!,3.0,3.0,General,Tops,Knits,13.984333858450714,85.7538471036143,1
1009.0,41,Wish it was for me,3.0,5.0,General,Bottoms,Skirts,12.648100523663082,66.32371885504946,1
824.0,33,Cute top,4.0,0.0,General,Tops,Blouses,13.383764829576124,56.18382253047269,1
1025.0,65,Truly worth every penny!,5.0,0.0,General,Bottoms,Jeans,5.290376309639717,90.28932932624124,1
862.0,47,Great versatile top,5.0,15.0,General Petite,Tops,Knits,9.287909215075697,104.31312630101282,1
1091.0,74,Comfortable and versatile,5.0,1.0,General,Dresses,Dresses,10.033337110979277,82.39291991438031,1
873.0,25,Perf for casual outing,4.0,0.0,General Petite,Tops,Knits,14.655246420079049,75.18209755253514,1
1016.0,42,Try on before purchasing,4.0,1.0,General,Bottoms,Skirts,5.038951515827804,68.11285006165124,1
933.0,46,"Love, love!!!",5.0,2.0,General Petite,Tops,Sweaters,4.465815327213015,64.7164025169107,1
1033.0,53,Love love love these,5.0,0.0,General Petite,Bottoms,Jeans,13.710496896334496,61.85634103089269,1
824.0,62,Love this shirt,5.0,7.0,General Petite,Tops,Blouses,5.383548595802643,32.52282711641287,1
952.0,64,Adorable!,5.0,0.0,General Petite,Tops,Sweaters,3.963579293449186,111.31340434265908,1
861.0,34,Love this,5.0,0.0,General Petite,Tops,Knits,6.168736514227746,51.170435135751845,1
820.0,53,Shrunk after first wash,3.0,0.0,General,Tops,Blouses,13.759180982923816,72.62035030655755,1
1078.0,45,Velvet crush!!,4.0,0.0,General,Dresses,Dresses,12.902880997881686,124.41495698341102,1
1077.0,60,Love everything about it!,5.0,2.0,General,Dresses,Dresses,7.8474902360596435,118.03006588206549,1
907.0,49,Runs small,4.0,2.0,General Petite,Tops,Fine gauge,7.565799860714227,36.94045624530908,1
1095.0,45,Classic,4.0,7.0,General,Dresses,Dresses,12.210420236218969,126.90351056435829,1
866.0,29,Love,5.0,5.0,General Petite,Tops,Knits,12.526082035711289,69.95986362795531,1
872.0,21,The perfect purple piece,5.0,0.0,General Petite,Tops,Knits,11.970452924160874,102.78099855910834,1
965.0,34,Great little light cardigan,4.0,3.0,General,Jackets,Jackets,3.6376083786029856,108.15966344908496,1
975.0,50,A no-brainer,5.0,4.0,General Petite,Jackets,Jackets,10.165173795003849,137.56604105581064,1
1020.0,48,Great on sale!,4.0,1.0,General Petite,Bottoms,Skirts,8.23445926915797,57.09319121443073,1
940.0,31,Nice vest!,5.0,0.0,General Petite,Tops,Sweaters,9.564599551708614,69.39506869946216,1
830.0,39,True to size and reversible,5.0,0.0,General,Tops,Blouses,7.475948810625862,25.326763236277746,1
1062.0,50,Unique beautiful pants,5.0,0.0,General Petite,Bottoms,Pants,12.8077370741785,105.4583160163412,1
1033.0,56,Great cords,5.0,0.0,General,Bottoms,Jeans,8.309485433086548,128.88727218446644,1
1081.0,24,Beautiful minimalist dress,5.0,0.0,General Petite,Dresses,Dresses,11.62646495164044,89.5780382156652,1
1125.0,48,Really special topper/coat/long jacket,5.0,0.0,General,Jackets,Outerwear,11.445211137990698,109.67383486607032,1
1086.0,37,Very comfy dress!,5.0,0.0,General,Dresses,Dresses,12.64349623829321,86.569203650607,1
862.0,53,Cute but....,3.0,4.0,General,Tops,Knits,9.717564930632552,95.54825188565286,0
959.0,38,Debating if i should keep it,4.0,2.0,General,Jackets,Jackets,13.362136089927528,81.95078760329079,1
137.0,30,Soft cute socks,5.0,0.0,Intimates,Intimate,Legwear,10.486104471804778,85.93534014565533,1
1018.0,39,Lovely,5.0,5.0,General,Bottoms,Skirts,4.016889153124797,56.34618877103712,1
1078.0,61,Flattering style,5.0,1.0,General,Dresses,Dresses,13.01525432441104,49.56370544050852,1
862.0,55,So simple,5.0,0.0,General Petite,Tops,Knits,7.788533319540914,70.50760977397393,1
927.0,44,Gorgeous!,5.0,1.0,General Petite,Tops,Sweaters,4.1315809668226615,74.42328542514369,1
1001.0,48,Gorgeous but pricy,5.0,3.0,General,Bottoms,Skirts,6.603418475566484,58.3822801340653,1
1078.0,39,Highlights  good,4.0,1.0,General Petite,Dresses,Dresses,12.982333983157506,45.16909378810684,1
831.0,44,Perfect tenfold,5.0,6.0,General,Tops,Blouses,2.5263804104161265,69.50571453327458,1
833.0,26,My favorite black top.,4.0,1.0,General,Tops,Blouses,11.681318378424285,24.01619970165676,1
1092.0,35,I don't want to take it off ever!,5.0,2.0,General Petite,Dresses,Dresses,9.975874616647364,124.86318273669475,1
1020.0,38,I wish it were more flattering,3.0,4.0,General,Bottoms,Skirts,16.67017913561391,62.11381615383279,0
936.0,39,Sweet casual,5.0,0.0,General,Tops,Sweaters,3.447725915381347,87.15541442949919,1
1104.0,25,Beautiful flowy dress,5.0,0.0,General,Dresses,Dresses,5.260370405541114,43.214264643389576,1
593.0,23,Gorgeous and socially conscious,5.0,0.0,General,Trend,Trend,8.185560321462523,90.2432014067762,1
1126.0,62,Wonderful and unique!,5.0,0.0,General,Jackets,Outerwear,3.7216516259751553,132.84629459671748,1
1184.0,44,Casual and dressy,4.0,0.0,General Petite,Tops,Knits,2.284457957326364,104.6410422541854,1
829.0,42,Comfortable,4.0,1.0,General,Tops,Blouses,4.911926360434693,49.93573719407826,1
157.0,48,"As pictured, but not slimming as i hoped",4.0,1.0,Intimates,Intimate,Legwear,6.242416961351653,59.82915840752102,1
